Original,Ablated α=0.0,Ablated α=0.1,Ablated α=0.2,Ablated α=0.3,Ablated α=0.4,Ablated α=0.5,Ablated α=0.6,Ablated α=0.7,Ablated α=0.8,Ablated α=0.9,Ablated α=1.0,Ablated α=1.1
89.22664282521234,89.50976009536582,89.68857100283117,89.85248100134108,90.03129190880644,90.13559827149457,90.2399046341827,90.28460736104901,90.29950827000447,90.2399046341827,90.2399046341827,90.16540008940545,90.04619281776188
93.93424036281179,93.87755102040816,93.31065759637188,92.80045351473923,92.57369614512471,92.17687074829932,91.66666666666666,91.26984126984127,90.98639455782312,90.36281179138322,89.5124716553288,88.88888888888889,88.43537414965986
85.50995024875621,86.1318407960199,86.75373134328358,87.31343283582089,87.81094527363184,88.24626865671642,88.93034825870647,89.17910447761194,89.17910447761194,89.42786069651741,89.92537313432835,90.36069651741293,90.29850746268657
83.48240906380441,84.07871198568873,84.97316636851521,85.86762075134168,86.52355396541444,87.17948717948718,87.65652951699462,88.19320214669052,88.78950506857484,89.38580799045916,90.0417412045319,90.63804412641622,90.75730471079308
93.62214199759326,93.62214199759326,93.4416365824308,93.20096269554753,93.02045728038509,92.7797833935018,92.59927797833934,92.4187725631769,92.17809867629362,91.75691937424789,91.51624548736463,90.85439229843561,90.7942238267148
